x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
0.006,31,27.3,2,1,0.3,1991,1,1,1,1326
0.61,22,29.1,2,1,2.8,2001,0,1,2,1458
0.116,27,30.5,2,0,0.4,1995,1,1,1,1430
0.491,28,27.5,0,1,8.6,1994,0,1,3,1469
0.485,33,44.7,1,0,6.0,1989,0,1,0,942
0.238,35,25.7,0,1,3.6,1987,1,0,1,1225
0.186,32,30.7,1,1,1.3,1991,0,0,4,1109
0.99,30,31.6,1,0,4.5,1992,1,1,1,1468
0.969,38,29.2,0,0,4.3,1985,1,1,3,1246
0.332,33,33.4,1,0,9.9,1990,1,0,5,1637
0.229,29,22.4,2,1,1.5,1993,1,0,1,1294
0.401,43,33.3,2,1,12.1,1980,1,1,2,1370
0.579,31,23.1,2,0,7.4,1992,0,0,2,1603
0.82,31,17.7,1,0,8.0,1991,1,1,1,1454
0.865,39,28.9,2,0,6.1,1984,1,1,2,1027
0.633,35,32.5,1,0,2.3,1988,1,1,4,1272
0.552,25,25.5,2,1,4.8,1997,1,1,0,1199
0.124,28,29.8,2,0,0.6,1995,1,0,4,1608
0.073,22,27.5,2,1,2.5,2000,1,1,4,1330
0.505,29,39.2,0,0,1.3,1993,0,1,1,1019
0.98,25,24.1,0,0,8.8,1998,1,0,2,1389
0.015,26,35.5,0,0,5.1,1996,1,1,1,1451
0.893,28,29.5,1,1,1.6,1995,0,0,2,1332
0.197,26,33.4,0,1,1.5,1997,1,1,1,1339
0.695,22,29.6,0,0,2.1,2000,1,0,1,1171
0.494,31,20.9,0,1,6.9,1991,0,1,5,1635
0.504,37,39.7,2,0,3.7,1986,0,1,4,1274
0.672,36,18.9,0,0,0.4,1987,0,1,2,1287
0.235,30,33.9,1,0,1.5,1992,1,0,0,1486
0.834,29,44.0,1,1,4.2,1993,1,1,2,1621
0.204,27,21.0,1,0,8.2,1995,1,1,1,1298
0.965,33,34.1,1,0,0.1,1989,1,0,2,2114
0.124,30,38.7,1,0,5.2,1993,1,0,3,1723
0.861,38,42.0,1,0,4.2,1985,1,0,1,1095
0.434,36,17.1,0,1,7.9,1986,1,1,4,1479
0.217,24,20.3,1,0,8.6,1999,0,1,3,870
0.354,32,17.5,1,1,3.8,1990,1,0,3,1463
0.806,34,23.9,0,1,1.8,1988,1,0,0,1210
0.423,32,27.2,2,0,0.4,1991,1,1,2,1470
0.331,35,18.4,0,0,6.4,1987,1,1,4,1210
0.095,31,32.0,2,0,0.5,1991,1,0,1,1506
0.447,22,38.0,0,0,2.1,2000,0,1,1,1204
0.394,33,20.5,1,0,1.4,1990,0,0,0,1326
0.748,36,23.0,0,0,2.3,1986,1,0,0,1197
0.88,28,30.8,2,0,5.8,1994,1,0,3,1665
0.25,32,25.6,0,1,0.1,1991,1,1,0,1511
0.153,36,26.4,0,1,2.4,1987,1,1,3,1486
0.721,36,24.6,2,0,2.8,1987,1,1,3,1197
0.489,31,41.3,1,1,1.6,1991,0,1,2,1611
0.63,28,33.0,1,1,0.7,1995,1,0,3,897
0.855,26,20.8,1,0,4.8,1996,0,0,2,1229
0.304,31,24.8,2,1,5.1,1991,1,1,2,1865
0.23,29,26.5,1,0,10.6,1994,0,0,2,1662
0.436,20,27.4,2,1,6.8,2003,0,1,3,694
0.464,21,26.7,2,1,2.6,2002,1,1,0,1673
0.014,44,33.3,0,0,3.1,1979,1,1,5,885
0.965,29,36.1,2,0,3.0,1994,0,0,2,1982
0.47,36,29.1,0,0,1.5,1986,1,0,5,1335
0.067,34,29.6,2,0,11.3,1988,0,1,1,1085
0.67,24,32.7,1,0,4.4,1998,1,1,4,1171
0.108,37,25.4,2,0,2.9,1985,1,0,3,1072
0.703,29,34.9,2,1,0.4,1994,0,1,2,1852
0.811,31,14.4,1,1,8.4,1992,1,1,4,1103
0.234,28,25.2,0,0,0.5,1994,1,1,2,1492
0.868,24,40.3,0,1,1.5,1998,1,0,3,1046
0.084,31,23.9,0,0,2.1,1992,1,0,1,1954
0.379,34,32.7,2,0,2.2,1989,1,1,1,1547
0.005,30,37.4,0,1,0.7,1992,1,1,1,1352
0.894,32,14.1,1,1,3.7,1990,1,1,2,1931
0.28,30,26.8,2,0,3.4,1992,1,1,2,1594
0.581,29,17.7,0,0,0.5,1993,1,0,1,1346
0.265,27,15.6,0,0,1.6,1995,0,0,1,1490
0.461,27,32.6,2,1,2.7,1996,1,0,2,1488
0.492,26,27.2,0,0,12.9,1997,1,1,2,1104
0.583,26,40.2,0,1,0.7,1996,1,1,4,1526
0.378,27,36.4,1,1,1.1,1995,1,1,0,1524
0.083,22,26.0,2,1,9.9,2001,1,1,1,1447
0.674,27,22.8,1,0,8.2,1995,1,1,3,1191
0.424,26,31.6,1,1,1.9,1996,0,0,2,1125
0.879,32,27.0,2,1,12.5,1990,0,1,4,1448
0.018,24,27.1,0,1,1.3,1999,1,0,2,1243
0.224,35,23.2,2,0,4.0,1988,1,1,6,1466
0.407,31,23.7,0,0,1.2,1991,1,0,2,1936
0.684,24,29.4,2,1,4.5,1998,1,1,5,1352
0.873,30,19.4,2,0,7.4,1993,1,0,1,1703
0.204,32,20.9,1,0,0.2,1991,0,0,1,1359
0.912,23,22.0,2,1,2.2,1999,1,0,3,1413
0.375,29,36.0,2,0,7.5,1993,0,1,3,1342
0.649,22,30.8,1,1,6.3,2001,1,1,1,1052
0.304,35,20.1,0,0,1.6,1988,1,0,4,1334
0.004,29,33.8,0,0,5.1,1994,1,1,0,1168
0.23,28,21.4,2,0,0.4,1995,1,1,2,1268
0.23,37,28.6,1,0,0.7,1986,0,1,3,1149
0.092,27,25.9,2,0,0.9,1996,0,0,0,1540
0.175,34,39.9,0,1,0.8,1988,1,0,3,1736
0.029,33,29.8,0,0,11.4,1990,1,1,2,1211
0.534,33,13.4,1,1,0.1,1990,1,1,1,1589
0.106,34,24.5,0,0,6.6,1988,1,0,1,1207
0.33,30,32.6,0,1,2.7,1993,0,0,5,1695
0.83,27,19.9,2,1,9.1,1995,0,1,1,1129
0.042,31,35.5,1,1,0.2,1992,0,0,4,1487
0.75,33,34.4,0,0,1.7,1989,1,0,3,1693
0.704,33,35.9,0,0,0.1,1990,1,0,4,1450
0.534,23,38.0,1,1,2.3,2000,1,0,2,1357
0.688,31,22.7,1,0,2.6,1992,0,0,1,1609
0.967,31,24.7,2,0,9.7,1991,1,1,4,1478
0.36,26,31.9,2,1,6.2,1996,1,0,2,1383
0.414,32,21.7,2,0,1.5,1990,1,0,3,1518
0.953,33,36.7,2,1,2.6,1990,1,0,4,1663
0.414,33,31.9,0,0,8.3,1989,1,1,0,1613
0.099,34,40.2,0,1,0.4,1989,0,0,2,1201
0.965,32,37.0,0,0,0.6,1990,1,1,3,1352
0.989,20,35.1,2,0,7.8,2002,1,1,1,662
0.111,31,38.6,2,1,3.8,1991,1,0,2,1341
0.255,33,19.8,2,0,1.0,1989,0,0,0,1128
0.248,26,44.5,2,0,1.0,1996,1,1,3,1245
0.566,21,26.7,1,1,9.0,2002,1,1,1,1345
0.731,25,32.2,2,0,8.0,1997,1,1,0,1414
0.455,35,33.7,2,1,0.3,1988,1,1,1,1439
0.275,30,31.7,2,0,5.7,1993,0,0,4,1607
0.842,30,29.9,0,0,1.4,1992,1,0,1,1430
0.15,26,26.3,1,0,0.9,1996,1,1,2,1428
0.938,31,31.2,1,1,7.8,1991,0,0,5,1133
0.654,19,33.3,1,0,0.5,2003,1,1,2,1055
0.941,28,39.4,1,0,2.7,1995,0,1,4,1188
0.092,37,32.7,0,0,3.8,1985,1,1,2,808
0.161,35,33.7,0,0,5.2,1988,1,1,2,1175
0.222,25,29.9,2,0,1.2,1998,0,1,2,1268
0.112,30,26.1,2,0,0.8,1992,0,1,2,1502
0.249,26,29.1,0,0,5.5,1996,1,0,2,1388
0.292,30,35.2,0,1,4.0,1993,0,0,1,1773
0.224,30,32.8,0,0,0.4,1993,1,1,1,1481
0.06,35,31.9,1,1,14.0,1987,0,0,1,1026
0.112,26,31.9,2,1,12.1,1996,0,1,3,1275
0.392,27,26.8,2,0,0.1,1996,0,1,3,1167
0.394,37,32.7,2,1,5.6,1986,1,1,2,1270
0.539,28,29.1,2,0,0.7,1995,1,1,4,1611
0.151,23,29.6,2,1,0.4,2000,0,1,3,1410
0.976,28,28.8,2,1,0.4,1995,1,1,4,1488
0.86,36,34.5,2,1,7.8,1986,1,0,0,1079
0.886,29,32.0,0,1,2.2,1993,1,1,4,1433
0.214,36,36.0,2,0,0.2,1986,1,1,1,1122
0.224,23,29.8,1,0,3.3,1999,1,1,2,1171
0.838,43,34.4,0,1,1.8,1979,1,1,3,729
0.885,28,34.3,2,0,0.7,1994,1,1,3,1490
0.792,32,23.0,2,0,1.5,1990,1,0,2,1714
0.302,26,13.9,1,0,0.3,1996,1,1,3,998
0.673,34,25.0,0,0,3.8,1989,0,0,1,1151
0.003,26,30.7,1,1,1.3,1997,1,1,3,1690
0.687,24,30.0,2,0,5.1,1998,0,1,3,1224
0.42,31,23.4,1,0,1.2,1991,1,0,2,1440
0.07,33,30.0,1,0,0.1,1989,1,0,0,1344
0.903,25,28.4,2,0,2.2,1997,1,0,4,1740
0.063,36,30.8,0,1,3.9,1987,1,0,2,1327
0.224,32,32.9,0,0,9.6,1990,1,1,4,1514
0.557,23,34.9,1,0,1.8,1999,1,1,3,1562
0.508,32,39.2,1,1,0.8,1990,0,1,3,1241
0.036,29,35.1,2,0,3.5,1994,1,1,4,1516
0.348,31,11.4,2,0,4.0,1992,1,1,2,1846
0.456,24,36.7,0,0,0.1,1998,1,1,2,1342
0.703,32,22.0,2,0,6.7,1991,1,1,5,1444
0.139,34,39.5,1,1,10.2,1989,1,1,2,1285
0.556,20,37.2,1,0,3.6,2002,1,1,2,938
0.287,27,29.1,0,1,3.3,1996,0,1,1,1382
0.222,35,18.3,0,1,0.4,1987,1,0,0,1430
0.715,28,37.2,0,0,15.5,1995,1,1,3,1078
0.126,25,33.5,1,0,0.8,1997,1,1,2,1168
0.39,31,33.2,1,0,1.9,1991,1,1,3,1695
0.496,42,20.0,2,0,3.8,1981,0,0,1,995
0.689,23,35.8,1,0,1.4,2000,0,0,2,1247
0.776,32,30.1,2,0,2.2,1991,0,1,3,1503
0.329,28,32.4,2,1,9.3,1994,1,0,1,1249
0.783,29,31.7,1,0,1.2,1993,1,1,3,1677
0.36,28,45.3,1,1,2.6,1994,0,0,1,1042
0.042,32,34.0,0,1,1.1,1991,0,1,0,1502
0.47,42,31.4,2,1,0.7,1981,1,0,1,688
0.198,31,26.9,1,0,5.2,1992,0,0,3,1583
0.973,33,37.9,2,0,9.5,1989,0,0,3,1722
0.176,28,32.2,2,1,1.9,1994,0,1,2,1333
0.571,36,30.1,0,1,5.7,1986,0,0,1,1238
0.798,18,37.5,2,1,6.5,2004,1,1,1,697
0.835,28,33.2,2,1,1.5,1994,0,1,2,1686
0.809,30,38.7,1,0,8.0,1992,1,0,2,1650
0.902,33,20.7,1,1,1.4,1990,1,0,2,1643
0.033,27,35.1,1,0,2.5,1996,1,1,3,1324
0.453,32,36.1,0,0,1.4,1991,0,1,3,1469
0.613,29,25.8,1,1,2.4,1993,0,1,4,1369
0.222,30,26.3,1,0,2.5,1993,1,1,1,1349
0.695,28,32.0,2,0,3.8,1994,0,1,2,1338
0.055,34,42.9,1,0,3.9,1989,0,0,2,1354
0.178,32,45.8,1,1,7.6,1990,1,0,0,1638
0.368,34,37.2,0,0,1.8,1988,0,0,2,1405
0.187,32,28.0,1,1,1.9,1991,1,1,3,1564
0.314,31,17.4,0,0,1.0,1991,1,1,5,1428
0.734,37,41.4,2,0,1.2,1985,0,1,1,1271
0.098,34,23.4,2,0,5.4,1989,1,1,2,1470
0.446,36,29.4,0,1,2.4,1986,1,1,4,1147
0.875,34,19.3,0,0,4.0,1988,0,0,4,1623
0.919,30,34.3,0,0,1.5,1993,1,0,3,1928
0.379,33,26.0,2,0,1.8,1990,1,0,3,1581
0.754,28,38.5,1,0,1.3,1994,0,1,3,1294
0.529,30,25.8,2,0,0.8,1992,1,1,3,1597
0.892,25,30.5,0,0,11.0,1998,1,1,2,1344
0.851,32,31.2,0,1,2.9,1991,1,1,5,1476
0.566,37,21.1,1,0,0.6,1985,0,0,0,1173
0.164,32,21.8,0,1,2.8,1991,1,0,2,1454
0.79,34,41.2,1,0,1.2,1989,1,0,2,1727
0.584,29,22.8,0,1,2.3,1994,0,0,0,1206
0.736,32,33.8,0,1,0.4,1990,0,0,1,1200
0.583,32,19.8,0,1,2.3,1991,1,1,1,1706
0.736,32,23.3,0,0,2.5,1990,1,0,0,1188
0.513,34,24.3,1,1,10.5,1989,1,1,2,1637
0.154,37,22.6,0,0,4.8,1985,1,0,4,1398
0.184,27,36.5,1,0,0.6,1996,1,1,1,1430
0.261,32,27.3,0,0,1.4,1991,1,0,1,1497
0.807,29,33.2,1,1,19.8,1994,1,1,1,1274
0.041,25,40.3,1,1,1.7,1997,0,1,1,1477
0.527,24,22.7,1,1,0.8,1998,1,1,2,1382
0.189,30,25.0,0,0,17.2,1993,1,0,3,1787
0.715,33,30.2,2,0,6.3,1989,1,1,0,991
0.524,26,20.9,1,0,0.3,1996,1,1,3,1448
0.66,29,24.8,1,0,1.6,1994,1,1,1,1316
0.483,33,27.5,0,1,4.9,1989,1,0,3,1057
0.446,36,14.2,1,1,2.7,1986,1,1,0,956
0.811,33,41.0,2,1,5.4,1989,1,1,1,1481
0.41,31,26.1,2,0,11.6,1992,1,1,3,1504
0.292,25,34.7,0,0,1.8,1997,0,1,2,1420
0.583,23,27.4,2,1,6.4,2000,1,1,1,1140
0.362,28,35.1,0,1,0.3,1995,0,1,1,1486
0.057,26,23.0,2,1,1.4,1996,1,1,0,1600
0.222,33,23.8,1,0,1.7,1990,1,0,2,1536
0.847,33,29.1,1,0,2.0,1989,1,1,2,1387
0.687,30,25.4,0,0,6.9,1992,1,0,3,1467
0.827,37,23.3,0,1,3.1,1986,1,1,2,1181
0.18,33,37.2,2,0,0.2,1989,1,0,1,1319
0.191,23,36.3,2,0,9.6,1999,1,0,6,1354
0.586,29,20.9,0,0,1.9,1994,1,1,0,1688
0.886,26,35.3,1,1,4.1,1996,1,1,0,1228
0.029,33,24.6,0,1,7.7,1990,1,1,1,1335
0.155,25,41.1,0,1,9.6,1998,0,1,5,1365
0.884,30,37.5,2,0,4.2,1993,0,0,2,1400
0.452,31,25.5,2,0,1.1,1992,1,1,1,1531
0.207,32,32.8,2,0,1.5,1991,0,1,1,751
0.851,33,25.7,2,0,2.6,1989,0,0,1,1235
0.528,22,49.2,2,0,0.7,2000,1,1,2,1133
0.338,33,36.1,1,0,5.1,1990,0,0,4,1852
0.219,28,31.9,2,1,11.4,1995,0,1,1,1397
0.847,23,24.1,2,1,1.2,1999,0,1,1,899
0.193,27,24.3,0,1,1.8,1995,0,1,3,1711
0.827,31,33.1,2,1,2.9,1992,1,1,1,1751
0.862,30,31.4,2,0,0.2,1992,1,1,0,1255
0.878,27,25.6,1,0,1.0,1995,1,1,1,1526
0.064,32,21.2,2,0,0.5,1990,0,1,4,1717
0.808,23,23.3,1,1,1.5,1999,0,1,2,1284
0.078,26,33.0,0,0,2.3,1996,1,1,3,1331
0.961,36,24.4,1,1,1.6,1987,0,1,4,1086
0.941,32,28.8,1,0,2.4,1990,1,1,1,1595
0.451,33,31.9,0,0,0.1,1989,1,1,4,1482
0.792,33,27.4,0,0,1.4,1990,0,1,7,1440
0.404,34,26.1,2,0,4.6,1989,1,1,1,1157
0.923,24,37.9,0,0,6.1,1999,1,0,4,1546
0.725,32,27.4,0,0,6.1,1990,1,1,1,1353
0.373,30,19.6,1,0,7.1,1992,1,0,1,1471
0.329,31,23.4,1,0,2.3,1991,1,1,1,1175
0.836,32,34.1,0,1,7.2,1990,0,0,0,1385
0.131,37,15.5,2,0,6.2,1986,1,1,0,1347
0.095,22,34.1,1,0,5.9,2001,1,0,4,1225
0.649,27,23.4,2,0,4.8,1995,1,1,1,1823
0.224,31,27.7,1,1,1.7,1992,1,0,2,1448
0.275,38,41.1,2,0,3.6,1985,1,1,0,978
0.426,31,34.2,1,0,2.1,1992,0,1,2,1310
0.627,24,24.4,1,0,0.4,1998,0,1,3,1487
0.318,40,32.8,0,0,3.2,1983,1,0,2,1140
0.94,35,28.5,2,1,4.5,1987,1,1,0,1149
0.734,31,42.1,2,0,1.2,1991,1,0,1,1452
0.793,29,23.3,1,0,3.5,1993,1,0,5,1574
0.907,31,29.8,2,0,0.7,1992,1,1,4,1502
0.722,33,27.3,2,0,0.2,1989,0,0,2,1373
0.805,20,39.0,2,0,0.6,2002,1,1,4,996
0.129,32,32.9,1,1,0.5,1990,1,1,1,1524
0.186,36,36.7,2,1,8.7,1986,1,1,2,1594
0.441,32,24.6,2,1,0.6,1991,0,1,4,1383
0.831,26,31.5,1,0,3.8,1996,1,0,2,1184
0.457,28,38.1,1,1,1.3,1995,0,0,3,1152
0.724,29,35.4,2,1,3.0,1994,1,1,2,1640
0.807,29,27.3,2,0,0.9,1993,1,0,3,1973
0.921,31,28.6,1,0,0.8,1992,1,0,1,1287
0.616,31,34.3,1,0,6.0,1991,1,1,1,1646
0.174,32,27.1,1,0,3.8,1991,1,1,1,1411
0.321,30,32.7,0,0,19.0,1992,0,1,3,1233
0.121,25,31.8,2,0,13.8,1997,1,1,4,1265
0.012,23,35.2,2,0,0.7,2000,1,0,0,1174
0.971,32,31.7,1,1,4.4,1991,1,1,4,1422
0.401,29,29.8,2,1,12.6,1993,0,1,4,1107
0.368,35,36.2,2,0,4.1,1988,1,0,3,1913
0.193,20,44.9,0,1,0.6,2003,1,1,2,1032
0.852,28,26.0,1,0,1.5,1994,1,0,2,1330
0.782,22,18.8,2,0,0.8,2001,1,1,2,1312
0.237,36,30.7,2,1,8.2,1986,1,1,2,1170
0.554,35,32.1,0,0,0.3,1987,0,0,2,1479
0.355,31,19.7,0,1,3.4,1991,1,0,2,1341
0.172,30,25.8,1,0,3.3,1992,1,1,2,1657
0.584,38,21.8,0,0,0.2,1984,0,0,2,891
0.569,23,29.1,1,1,3.9,1999,1,1,0,1271
0.254,37,36.3,1,0,0.3,1986,0,1,2,1310
0.849,40,26.1,2,0,7.0,1983,1,0,2,1516
0.001,29,41.5,2,0,7.9,1994,1,1,1,1508
0.349,42,36.9,2,1,2.8,1981,1,0,2,947
0.365,25,24.5,0,1,6.5,1998,1,1,3,1500
0.709,34,28.9,1,0,6.9,1989,0,1,2,1534
0.429,32,29.7,1,1,3.8,1991,0,0,6,1557
0.557,29,35.0,0,0,1.1,1994,0,1,2,1548
0.385,39,29.0,1,0,1.8,1984,1,1,2,1074
0.837,29,34.2,0,0,13.9,1994,0,1,3,1718
0.687,35,31.1,0,1,1.0,1988,1,1,1,1232
0.861,29,18.8,0,0,2.0,1993,1,1,2,1738
0.585,28,42.1,1,0,0.1,1994,1,1,0,1495
0.763,24,21.6,0,0,0.9,1999,0,1,2,1422
0.123,28,44.9,2,0,0.9,1995,1,0,4,1716
0.384,21,27.5,0,0,2.4,2001,0,1,3,874
0.613,31,28.1,0,1,0.2,1991,1,0,0,1238
0.635,27,27.7,1,0,3.1,1996,0,0,4,1197
0.234,35,34.6,0,1,0.4,1987,0,1,1,1271
0.732,25,39.7,0,0,1.0,1997,1,1,4,1300
0.237,17,27.1,2,0,4.2,2006,1,1,0,985
0.09,34,24.4,0,1,5.7,1989,0,1,1,895
0.445,39,34.8,0,0,1.9,1983,1,1,1,854
0.943,33,35.6,1,0,0.1,1989,1,0,1,1060
0.557,40,32.6,2,1,1.8,1983,0,0,3,1224
0.134,27,37.7,0,0,4.5,1995,0,0,1,1498
0.614,23,25.6,1,0,2.3,1999,0,0,2,1489
0.057,32,41.3,1,1,0.6,1990,0,0,2,1205
0.706,36,34.1,2,1,7.8,1986,1,0,1,1222
0.989,33,35.3,2,1,9.5,1989,1,1,2,1370
0.483,26,21.1,0,1,6.0,1996,0,0,2,1077
0.313,30,28.0,2,0,1.8,1993,1,1,1,1751
0.286,36,30.9,0,1,3.2,1986,1,1,1,1345
0.319,32,40.8,0,0,0.3,1991,1,1,1,1283
0.137,27,34.4,1,0,6.8,1995,0,0,1,1344
0.372,29,29.6,1,0,14.4,1993,1,1,1,1631
0.761,28,29.4,0,0,2.9,1994,0,0,1,1466
0.441,22,35.3,0,0,6.0,2001,1,1,3,1033
0.048,32,26.8,1,0,3.0,1990,1,0,2,1805
0.333,26,36.1,0,0,1.6,1997,1,1,2,1563
0.563,24,36.3,1,1,9.0,1999,1,0,1,1290
0.642,33,17.7,0,0,4.1,1989,1,1,1,1676
0.137,24,32.6,2,1,6.1,1999,1,1,0,1647
0.281,25,30.7,1,1,1.4,1997,0,0,3,1303
0.457,25,35.2,2,1,18.4,1998,0,1,1,1522
0.83,24,39.9,1,1,2.0,1999,1,1,3,1346
0.654,20,31.6,0,1,7.8,2003,1,0,1,1371
0.103,25,34.2,2,0,2.4,1998,1,1,3,1642
0.097,30,51.7,2,1,4.2,1993,1,1,1,1312
0.425,24,33.1,1,1,1.1,1999,0,1,0,1582
0.143,31,24.4,1,1,2.0,1992,0,1,1,1031
0.972,22,49.0,2,1,1.6,2001,1,1,3,1310
0.791,30,41.1,0,1,10.2,1993,1,1,2,1857
0.002,32,31.9,2,0,2.1,1990,0,1,2,1244
0.038,30,36.4,2,1,5.1,1992,1,0,2,1491
0.038,28,42.6,2,1,3.4,1994,0,1,3,1247
0.456,20,23.4,2,0,4.7,2002,1,1,2,1170
0.049,34,29.3,1,0,7.9,1988,1,0,0,1342
0.108,32,21.7,2,1,2.9,1990,0,0,3,1656
0.529,26,30.2,1,0,4.0,1996,0,0,3,1213
0.495,40,29.5,2,0,0.6,1983,0,0,2,929
0.176,37,28.6,1,0,2.0,1986,1,1,1,1572
0.202,31,43.3,1,1,1.0,1991,1,0,4,1699
0.752,35,35.3,2,1,4.9,1987,1,1,4,1418
0.04,25,25.7,1,1,1.2,1998,1,1,3,1142
0.247,37,36.8,1,0,4.2,1985,1,1,5,1048
0.306,31,19.6,0,1,2.4,1991,0,1,2,1401
0.616,31,24.7,2,1,6.5,1991,1,1,0,1646
0.881,29,23.7,1,0,4.0,1994,0,1,2,1160
0.482,31,38.1,2,0,0.3,1992,1,1,0,1652
0.82,28,38.7,2,1,0.9,1994,1,1,2,1375
0.332,31,15.3,2,1,7.0,1991,0,1,3,1365
0.145,21,29.1,1,0,2.8,2002,0,0,2,1249
0.085,34,14.3,2,1,0.6,1989,0,1,0,1021
0.074,30,35.5,1,1,4.3,1993,1,1,2,2028
0.996,33,27.4,0,1,3.7,1990,0,0,3,1271
0.281,27,34.1,1,0,3.0,1996,1,0,0,1651
0.925,30,34.8,1,0,5.3,1992,1,0,2,1362
0.759,34,21.6,2,0,7.9,1988,0,1,2,1086
0.103,32,35.0,1,0,0.6,1990,0,1,3,1352
0.853,27,24.5,2,0,4.0,1995,0,1,2,1563
0.131,31,30.6,0,1,7.3,1992,0,1,1,1575
0.536,25,27.7,1,1,0.1,1998,0,0,3,1224
0.688,29,38.6,0,1,1.3,1993,1,0,3,1525
0.876,26,20.0,0,1,0.6,1997,1,0,1,1583
0.329,28,29.7,2,1,4.2,1995,0,1,2,1614
0.772,30,38.7,2,0,1.5,1992,1,1,3,1368
0.362,27,23.0,0,0,1.0,1995,0,0,3,1633
0.785,25,29.2,1,0,8.0,1997,0,1,3,1473
0.474,32,29.1,2,0,0.8,1990,1,1,1,1650
0.11,28,32.9,2,0,5.7,1995,1,1,2,1567
0.002,17,31.0,1,0,0.4,2006,1,0,1,906
0.064,32,23.3,2,1,2.5,1990,1,0,0,1082
0.957,23,35.4,0,0,2.8,2000,1,1,1,1174
0.924,35,25.8,0,0,23.4,1988,0,1,3,1241
0.403,37,30.6,1,0,2.5,1985,1,0,5,1442
0.053,37,25.8,1,0,6.3,1985,0,0,2,1917
0.759,34,20.1,2,0,1.1,1988,0,0,3,1522
0.99,36,39.6,1,0,6.6,1987,1,0,2,1248
0.615,34,23.3,2,0,3.5,1988,0,1,2,1034
0.585,36,30.9,0,1,0.8,1986,1,0,1,1130
0.959,27,34.0,2,1,10.7,1996,1,1,0,1266
0.323,33,25.6,0,1,2.1,1990,1,1,3,1516
0.203,37,35.0,1,0,11.1,1986,1,0,2,1268
0.788,29,33.0,0,1,0.9,1994,0,1,1,1485
0.336,33,29.1,2,0,0.2,1990,0,1,1,1151
0.907,29,30.0,2,0,0.5,1993,1,0,3,1605
0.847,27,40.7,1,0,2.5,1995,0,0,1,1420
0.208,30,16.7,0,1,0.1,1993,0,1,2,1535
0.256,28,22.3,2,0,2.1,1994,1,1,2,1099
0.496,31,35.0,2,1,1.3,1991,1,0,3,1633
0.628,25,40.1,1,0,3.6,1998,0,0,2,1411
0.616,36,33.0,2,0,1.5,1987,1,1,3,1056
0.434,31,35.1,1,1,1.3,1991,1,1,0,1686
0.147,24,38.2,2,0,1.7,1998,1,1,1,981
0.482,27,32.9,2,1,0.6,1996,0,0,2,1262
0.56,33,23.6,2,0,11.1,1990,1,1,0,940
0.335,36,37.3,1,0,3.2,1987,1,0,1,1194
0.453,34,40.2,0,0,0.1,1988,0,1,2,852
0.451,33,29.8,2,0,4.2,1990,1,0,1,1298
0.964,23,17.9,0,0,2.7,1999,1,1,3,1286
0.798,36,37.9,1,1,1.1,1986,1,1,4,1363
0.895,37,33.3,0,0,9.0,1985,0,0,5,1617
0.148,28,34.8,0,1,2.2,1994,0,0,1,1630
0.3,40,22.0,1,1,1.6,1983,1,0,1,769
0.833,28,29.3,0,1,1.2,1995,1,1,2,1341
0.902,36,37.3,1,1,0.1,1986,1,1,3,901
0.33,33,28.7,1,1,4.4,1990,0,1,2,1450
0.802,26,38.9,1,0,5.0,1996,1,1,3,1506
0.279,28,43.9,0,1,1.5,1995,1,1,2,1666
0.623,33,38.5,1,0,0.4,1989,0,1,3,1314
0.95,43,29.1,2,0,8.2,1979,0,0,2,914
0.984,29,26.4,0,1,3.9,1994,0,1,3,1674
0.716,25,28.4,0,0,4.5,1998,1,1,1,1186
0.417,40,31.6,1,0,1.1,1982,1,0,5,1397
0.588,32,33.9,1,0,7.3,1991,1,0,1,1640
0.196,22,37.5,0,1,10.0,2000,1,1,0,1194
0.178,33,28.1,0,1,23.9,1990,0,1,1,1377
0.588,30,31.9,2,0,2.2,1993,1,0,2,1440
0.616,26,30.3,2,0,1.5,1996,1,1,1,1115
0.216,33,35.6,0,1,0.0,1990,1,1,3,1667
0.727,35,37.4,2,0,1.2,1987,1,1,4,1299
0.66,28,21.0,1,1,3.6,1994,0,1,2,1846
0.425,26,29.5,1,0,7.0,1997,1,0,5,1727
0.877,28,16.7,2,1,0.4,1995,1,1,0,1528
0.021,28,27.1,1,0,1.0,1994,1,0,7,1642
0.868,37,16.8,0,0,4.7,1985,0,1,3,1249
0.145,27,15.8,2,1,22.3,1996,1,1,5,1813
0.15,30,38.5,1,1,5.7,1993,0,0,4,1331
0.565,33,24.9,0,1,1.8,1990,1,0,3,1442
0.573,34,20.8,1,0,2.2,1988,0,0,1,1037
0.926,30,34.5,0,0,3.8,1993,0,0,0,1633
0.466,30,28.9,1,1,1.1,1992,1,1,1,1869
0.398,27,23.1,0,1,6.6,1995,1,0,0,1497
0.658,30,29.3,1,1,5.0,1992,0,1,2,1827
0.785,30,30.8,1,0,8.9,1993,1,1,1,1907
0.393,24,22.1,2,1,1.3,1999,0,1,0,1259
0.047,31,21.4,0,0,1.1,1992,0,1,3,1286
0.428,31,38.7,1,0,2.1,1991,1,0,2,1722
0.149,26,33.8,2,0,0.7,1997,1,1,1,1294
0.685,28,35.3,1,0,0.3,1995,0,1,2,1514
0.975,31,27.4,1,0,0.5,1991,0,0,1,1366
