time,action,user_out,user_in,user_total,floor,calls,orders
15540,up,0,0,2,6,"[(15160, 10), (15360, 9), (15370, 8), (15520, 7), (15540, 5)]","[(15460, 8), (15500, 1)]"
15550,open,0,1,3,7,"[(15160, 10), (15360, 9), (15370, 8), (15540, 5), (15550, 3)]","[(15460, 8), (15500, 1), (15550, 3)]"
15560,up,0,0,3,7,"[(15160, 10), (15360, 9), (15370, 8), (15540, 5), (15550, 3)]","[(15460, 8), (15500, 1), (15550, 3)]"
15570,open,1,0,2,8,"[(15160, 10), (15360, 9), (15540, 5), (15550, 3), (15570, 1)]","[(15500, 1), (15550, 3)]"
15580,down,0,0,2,8,"[(15160, 10), (15360, 9), (15540, 5), (15550, 3), (15570, 1)]","[(15500, 1), (15550, 3)]"
15590,down,0,0,2,7,"[(15160, 10), (15360, 9), (15540, 5), (15550, 3), (15570, 1)]","[(15500, 1), (15550, 3)]"
15600,down,0,0,2,6,"[(15160, 10), (15360, 9), (15540, 5), (15550, 3), (15570, 1)]","[(15500, 1), (15550, 3)]"
15610,open,0,1,3,5,"[(15160, 10), (15360, 9), (15550, 3), (15570, 1)]","[(15500, 1), (15550, 3), (15610, 6)]"
15620,down,0,0,3,5,"[(15160, 10), (15360, 9), (15550, 3), (15570, 1)]","[(15500, 1), (15550, 3), (15610, 6)]"
15630,down,0,0,3,4,"[(15160, 10), (15360, 9), (15550, 3), (15570, 1)]","[(15500, 1), (15550, 3), (15610, 6)]"
15640,open,1,1,3,3,"[(15160, 10), (15360, 9), (15570, 1)]","[(15500, 1), (15610, 6), (15640, 4)]"
15650,down,0,0,3,3,"[(15160, 10), (15360, 9), (15570, 1)]","[(15500, 1), (15610, 6), (15640, 4)]"
15660,down,0,0,3,2,"[(15160, 10), (15360, 9), (15570, 1)]","[(15500, 1), (15610, 6), (15640, 4)]"
15670,open,1,1,3,1,"[(15160, 10), (15360, 9)]","[(15610, 6), (15640, 4), (15670, 7)]"
15680,up,0,0,3,1,"[(15160, 10), (15360, 9)]","[(15610, 6), (15640, 4), (15670, 7)]"
15690,up,0,0,3,2,"[(15160, 10), (15360, 9)]","[(15610, 6), (15640, 4), (15670, 7)]"
15700,up,0,0,3,3,"[(15160, 10), (15360, 9)]","[(15610, 6), (15640, 4), (15670, 7)]"
15710,open,1,0,2,4,"[(15160, 10), (15360, 9)]","[(15610, 6), (15670, 7)]"
15720,up,0,0,2,4,"[(15160, 10), (15360, 9)]","[(15610, 6), (15670, 7)]"
15730,up,0,0,2,5,"[(15160, 10), (15360, 9), (15730, 1)]","[(15610, 6), (15670, 7)]"
15740,open,1,0,1,6,"[(15160, 10), (15360, 9), (15730, 1), (15740, 2)]","[(15670, 7)]"
15750,up,0,0,1,6,"[(15160, 10), (15360, 9), (15730, 1), (15740, 2)]","[(15670, 7)]"
15760,open,1,0,0,7,"[(15160, 10), (15360, 9), (15730, 1), (15740, 2)]",[]
15770,up,0,0,0,7,"[(15160, 10), (15360, 9), (15730, 1), (15740, 2)]",[]
15780,open,0,1,1,8,"[(15160, 10), (15360, 9), (15730, 1), (15740, 2)]","[(15780, 5)]"
15790,down,0,0,1,8,"[(15160, 10), (15360, 9), (15730, 1), (15740, 2)]","[(15780, 5)]"
15800,down,0,0,1,7,"[(15160, 10), (15360, 9), (15730, 1), (15740, 2)]","[(15780, 5)]"
15810,down,0,0,1,6,"[(15160, 10), (15360, 9), (15730, 1), (15740, 2)]","[(15780, 5)]"
15820,open,1,0,0,5,"[(15160, 10), (15360, 9), (15730, 1), (15740, 2)]",[]
15830,down,0,0,0,5,"[(15160, 10), (15360, 9), (15730, 1), (15740, 2)]",[]
15840,down,0,0,0,4,"[(15160, 10), (15360, 9), (15730, 1), (15740, 2)]",[]
15850,down,0,0,0,3,"[(15160, 10), (15360, 9), (15730, 1), (15740, 2)]",[]
15860,open,0,1,1,2,"[(15160, 10), (15360, 9), (15730, 1), (15860, 7)]","[(15860, 8)]"
15870,up,0,0,1,2,"[(15160, 10), (15360, 9), (15730, 1), (15860, 7)]","[(15860, 8)]"
15880,up,0,0,1,3,"[(15160, 10), (15360, 9), (15730, 1), (15860, 7)]","[(15860, 8)]"
15890,up,0,0,1,4,"[(15160, 10), (15360, 9), (15730, 1), (15860, 7), (15890, 8)]","[(15860, 8)]"
15900,up,0,0,1,5,"[(15160, 10), (15360, 9), (15730, 1), (15860, 7), (15890, 8)]","[(15860, 8)]"
15910,up,0,0,1,6,"[(15160, 10), (15360, 9), (15730, 1), (15860, 7), (15890, 8)]","[(15860, 8)]"
15920,open,0,1,2,7,"[(15160, 10), (15360, 9), (15730, 1), (15890, 8)]","[(15860, 8), (15920, 9)]"
15930,up,0,0,2,7,"[(15160, 10), (15360, 9), (15730, 1), (15890, 8)]","[(15860, 8), (15920, 9)]"
15940,open,1,1,2,8,"[(15160, 10), (15360, 9), (15730, 1)]","[(15920, 9)]"
15950,up,0,0,2,8,"[(15160, 10), (15360, 9), (15730, 1)]","[(15920, 9)]"
15960,open,2,2,2,9,"[(15160, 10), (15730, 1)]","[(15960, 3), (15960, 10)]"
15970,open,0,1,3,9,"[(15160, 10), (15730, 1)]","[(15960, 3), (15960, 10), (15970, 4)]"
15980,up,0,0,3,9,"[(15160, 10), (15730, 1)]","[(15960, 3), (15960, 10), (15970, 4)]"
15990,open,1,0,2,10,"[(15730, 1), (15990, 9)]","[(15960, 3), (15970, 4)]"
16000,down,0,0,2,10,"[(15730, 1), (15990, 9), (16000, 8)]","[(15960, 3), (15970, 4)]"
16010,open,0,1,3,9,"[(15730, 1), (16000, 8)]","[(15960, 3), (15970, 4), (16010, 10)]"
16020,down,0,0,3,9,"[(15730, 1), (16000, 8)]","[(15960, 3), (15970, 4), (16010, 10)]"
16030,open,0,2,5,8,"[(15730, 1), (16030, 2)]","[(15960, 3), (15970, 4), (16010, 10)]"
16040,open,0,1,6,8,"[(15730, 1), (16030, 2)]","[(15960, 3), (15970, 4), (16010, 10), (16040, 5)]"
16050,down,0,0,6,8,"[(15730, 1), (16030, 2)]","[(15960, 3), (15970, 4), (16010, 10), (16040, 5)]"
16060,down,0,0,6,7,"[(15730, 1), (16030, 2)]","[(15960, 3), (15970, 4), (16010, 10), (16040, 5)]"
16070,down,0,0,6,6,"[(15730, 1), (16030, 2)]","[(15960, 3), (15970, 4), (16010, 10), (16040, 5)]"
16080,open,1,0,5,5,"[(15730, 1), (16030, 2)]","[(15960, 3), (15970, 4), (16010, 10)]"
16090,down,0,0,5,5,"[(15730, 1), (16030, 2)]","[(15960, 3), (15970, 4), (16010, 10)]"
16100,open,3,0,2,4,"[(15730, 1), (16030, 2)]","[(15960, 3), (16010, 10)]"
16110,down,0,0,2,4,"[(15730, 1), (16030, 2), (16110, 7)]","[(15960, 3), (16010, 10)]"
16120,open,1,0,1,3,"[(15730, 1), (16030, 2), (16110, 7)]","[(16010, 10)]"
16130,down,0,0,1,3,"[(15730, 1), (16030, 2), (16110, 7)]","[(16010, 10)]"
16140,open,0,2,3,2,"[(15730, 1), (16110, 7)]","[(16010, 10), (16140, 1), (16140, 8)]"
16150,down,0,0,3,2,"[(15730, 1), (16110, 7)]","[(16010, 10), (16140, 1), (16140, 8)]"
16160,open,1,1,3,1,"[(16110, 7), (16160, 10)]","[(16010, 10), (16140, 8), (16160, 3)]"
16170,up,0,0,3,1,"[(16110, 7), (16160, 10)]","[(16010, 10), (16140, 8), (16160, 3)]"
16180,up,0,0,3,2,"[(16110, 7), (16160, 10)]","[(16010, 10), (16140, 8), (16160, 3)]"
16190,open,1,0,2,3,"[(16110, 7), (16160, 10), (16190, 6)]","[(16010, 10), (16140, 8)]"
16200,up,0,0,2,3,"[(16110, 7), (16160, 10), (16190, 6)]","[(16010, 10), (16140, 8)]"
16210,up,0,0,2,4,"[(16110, 7), (16160, 10), (16190, 6)]","[(16010, 10), (16140, 8)]"
16220,up,0,0,2,5,"[(16110, 7), (16160, 10), (16190, 6), (16220, 4)]","[(16010, 10), (16140, 8)]"
16230,open,0,1,3,6,"[(16110, 7), (16160, 10), (16220, 4), (16230, 9)]","[(16010, 10), (16140, 8), (16230, 2)]"
16240,up,0,0,3,6,"[(16110, 7), (16160, 10), (16220, 4), (16230, 9)]","[(16010, 10), (16140, 8), (16230, 2)]"
16250,open,0,2,5,7,"[(16160, 10), (16220, 4), (16230, 9), (16250, 3)]","[(16010, 10), (16140, 8), (16230, 2), (16250, 1)]"
16260,up,0,0,5,7,"[(16160, 10), (16220, 4), (16230, 9), (16250, 3), (16260, 6)]","[(16010, 10), (16140, 8), (16230, 2), (16250, 1)]"
16270,open,1,0,4,8,"[(16160, 10), (16220, 4), (16230, 9), (16250, 3), (16260, 6)]","[(16010, 10), (16230, 2), (16250, 1)]"
16280,up,0,0,4,8,"[(16160, 10), (16220, 4), (16230, 9), (16250, 3), (16260, 6)]","[(16010, 10), (16230, 2), (16250, 1)]"
16290,open,0,1,5,9,"[(16160, 10), (16220, 4), (16250, 3), (16260, 6)]","[(16010, 10), (16230, 2), (16250, 1), (16290, 8)]"
16300,up,0,0,5,9,"[(16160, 10), (16220, 4), (16250, 3), (16260, 6)]","[(16010, 10), (16230, 2), (16250, 1), (16290, 8)]"
16310,open,1,2,6,10,"[(16220, 4), (16250, 3), (16260, 6)]","[(16230, 2), (16250, 1), (16290, 8), (16310, 7)]"
16320,down,0,0,6,10,"[(16220, 4), (16250, 3), (16260, 6)]","[(16230, 2), (16250, 1), (16290, 8), (16310, 7)]"
16330,down,0,0,6,9,"[(16220, 4), (16250, 3), (16260, 6), (16330, 1)]","[(16230, 2), (16250, 1), (16290, 8), (16310, 7)]"
16340,open,1,0,5,8,"[(16220, 4), (16250, 3), (16260, 6), (16330, 1)]","[(16230, 2), (16250, 1), (16310, 7)]"
16350,down,0,0,5,8,"[(16220, 4), (16250, 3), (16260, 6), (16330, 1)]","[(16230, 2), (16250, 1), (16310, 7)]"
16360,open,1,0,4,7,"[(16220, 4), (16250, 3), (16260, 6), (16330, 1)]","[(16230, 2), (16250, 1)]"
16370,down,0,0,4,7,"[(16220, 4), (16250, 3), (16260, 6), (16330, 1), (16370, 9)]","[(16230, 2), (16250, 1)]"
16380,open,0,1,5,6,"[(16220, 4), (16250, 3), (16330, 1), (16370, 9)]","[(16230, 2), (16250, 1)]"
16390,down,0,0,5,6,"[(16220, 4), (16250, 3), (16330, 1), (16370, 9)]","[(16230, 2), (16250, 1)]"
16400,down,0,0,5,5,"[(16220, 4), (16250, 3), (16330, 1), (16370, 9)]","[(16230, 2), (16250, 1)]"
16410,open,0,3,8,4,"[(16250, 3), (16330, 1), (16370, 9)]","[(16230, 2), (16250, 1), (16410, 6)]"
16420,down,0,0,8,4,"[(16250, 3), (16330, 1), (16370, 9)]","[(16230, 2), (16250, 1), (16410, 6)]"
16430,open,0,2,10,3,"[(16330, 1), (16370, 9)]","[(16230, 2), (16250, 1), (16410, 6), (16430, 10)]"
16440,down,0,0,10,3,"[(16330, 1), (16370, 9), (16440, 3)]","[(16230, 2), (16250, 1), (16410, 6), (16430, 10)]"
16450,open,2,0,8,2,"[(16330, 1), (16370, 9), (16440, 3), (16450, 7)]","[(16250, 1), (16410, 6), (16430, 10)]"
16460,down,0,0,8,2,"[(16330, 1), (16370, 9), (16440, 3), (16450, 7)]","[(16250, 1), (16410, 6), (16430, 10)]"
16470,open,5,1,4,1,"[(16370, 9), (16440, 3), (16450, 7)]","[(16410, 6), (16430, 10), (16470, 8)]"
16480,up,0,0,4,1,"[(16370, 9), (16440, 3), (16450, 7)]","[(16410, 6), (16430, 10), (16470, 8)]"
16490,up,0,0,4,2,"[(16370, 9), (16440, 3), (16450, 7)]","[(16410, 6), (16430, 10), (16470, 8)]"
16500,open,0,3,7,3,"[(16370, 9), (16450, 7)]","[(16410, 6), (16430, 10), (16470, 8), (16500, 1)]"
16510,up,0,0,7,3,"[(16370, 9), (16450, 7)]","[(16410, 6), (16430, 10), (16470, 8), (16500, 1)]"
16520,up,0,0,7,4,"[(16370, 9), (16450, 7)]","[(16410, 6), (16430, 10), (16470, 8), (16500, 1)]"
16530,up,0,0,7,5,"[(16370, 9), (16450, 7)]","[(16410, 6), (16430, 10), (16470, 8), (16500, 1)]"
16540,open,2,0,5,6,"[(16370, 9), (16450, 7), (16540, 5)]","[(16430, 10), (16470, 8), (16500, 1)]"
16550,up,0,0,5,6,"[(16370, 9), (16450, 7), (16540, 5), (16550, 2)]","[(16430, 10), (16470, 8), (16500, 1)]"
16560,open,0,1,6,7,"[(16370, 9), (16540, 5), (16550, 2)]","[(16430, 10), (16470, 8), (16500, 1), (16560, 3)]"
16570,up,0,0,6,7,"[(16370, 9), (16540, 5), (16550, 2)]","[(16430, 10), (16470, 8), (16500, 1), (16560, 3)]"
16580,open,3,0,3,8,"[(16370, 9), (16540, 5), (16550, 2)]","[(16430, 10), (16500, 1), (16560, 3)]"
16590,up,0,0,3,8,"[(16370, 9), (16540, 5), (16550, 2), (16590, 6)]","[(16430, 10), (16500, 1), (16560, 3)]"
16600,open,0,1,4,9,"[(16540, 5), (16550, 2), (16590, 6), (16600, 10)]","[(16430, 10), (16500, 1), (16560, 3)]"
16610,up,0,0,4,9,"[(16540, 5), (16550, 2), (16590, 6), (16600, 10)]","[(16430, 10), (16500, 1), (16560, 3)]"
16620,open,1,2,5,10,"[(16540, 5), (16550, 2), (16590, 6)]","[(16500, 1), (16560, 3)]"
16630,open,0,1,6,10,"[(16540, 5), (16550, 2), (16590, 6)]","[(16500, 1), (16560, 3)]"
16640,down,0,0,6,10,"[(16540, 5), (16550, 2), (16590, 6), (16640, 1)]","[(16500, 1), (16560, 3)]"
16650,down,0,0,6,9,"[(16540, 5), (16550, 2), (16590, 6), (16640, 1)]","[(16500, 1), (16560, 3)]"
16660,down,0,0,6,8,"[(16540, 5), (16550, 2), (16590, 6), (16640, 1)]","[(16500, 1), (16560, 3)]"
16670,down,0,0,6,7,"[(16540, 5), (16550, 2), (16590, 6), (16640, 1)]","[(16500, 1), (16560, 3)]"
16680,open,0,1,7,6,"[(16540, 5), (16550, 2), (16640, 1), (16680, 8)]","[(16500, 1), (16560, 3)]"
16690,down,0,0,7,6,"[(16540, 5), (16550, 2), (16640, 1), (16680, 8)]","[(16500, 1), (16560, 3)]"
16700,open,0,2,9,5,"[(16550, 2), (16640, 1), (16680, 8), (16700, 10)]","[(16500, 1), (16560, 3)]"
16710,down,0,0,9,5,"[(16550, 2), (16640, 1), (16680, 8), (16700, 10)]","[(16500, 1), (16560, 3)]"
16720,down,0,0,9,4,"[(16550, 2), (16640, 1), (16680, 8), (16700, 10)]","[(16500, 1), (16560, 3)]"
16730,open,2,0,7,3,"[(16550, 2), (16640, 1), (16680, 8), (16700, 10)]","[(16500, 1)]"
16740,down,0,0,7,3,"[(16550, 2), (16640, 1), (16680, 8), (16700, 10)]","[(16500, 1)]"
16750,open,0,3,10,2,"[(16640, 1), (16680, 8), (16700, 10)]","[(16500, 1), (16750, 5), (16750, 9)]"
16760,down,0,0,10,2,"[(16640, 1), (16680, 8), (16700, 10)]","[(16500, 1), (16750, 5), (16750, 9)]"
16770,open,8,1,3,1,"[(16680, 8), (16700, 10)]","[(16750, 5), (16750, 9), (16770, 4)]"
16780,up,0,0,3,1,"[(16680, 8), (16700, 10)]","[(16750, 5), (16750, 9), (16770, 4)]"
16790,up,0,0,3,2,"[(16680, 8), (16700, 10)]","[(16750, 5), (16750, 9), (16770, 4)]"
16800,up,0,0,3,3,"[(16680, 8), (16700, 10)]","[(16750, 5), (16750, 9), (16770, 4)]"
16810,open,1,1,3,4,"[(16680, 8), (16700, 10)]","[(16750, 5), (16750, 9), (16810, 6)]"
16820,up,0,0,3,4,"[(16680, 8), (16700, 10)]","[(16750, 5), (16750, 9), (16810, 6)]"
16830,open,1,0,2,5,"[(16680, 8), (16700, 10)]","[(16750, 9), (16810, 6)]"
16840,up,0,0,2,5,"[(16680, 8), (16700, 10)]","[(16750, 9), (16810, 6)]"
16850,open,1,0,1,6,"[(16680, 8), (16700, 10), (16850, 9)]","[(16750, 9)]"
16860,up,0,0,1,6,"[(16680, 8), (16700, 10), (16850, 9)]","[(16750, 9)]"
16870,up,0,0,1,7,"[(16680, 8), (16700, 10), (16850, 9)]","[(16750, 9)]"
16880,open,0,2,3,8,"[(16700, 10), (16850, 9)]","[(16750, 9), (16880, 6), (16880, 5)]"
16890,open,0,2,5,8,"[(16700, 10), (16850, 9), (16890, 1), (16890, 6)]","[(16750, 9), (16880, 6), (16880, 5), (16890, 1)]"
16900,open,0,1,6,8,"[(16700, 10), (16850, 9), (16890, 1), (16890, 6)]","[(16750, 9), (16880, 6), (16880, 5), (16890, 1), (16900, 7)]"
16910,up,0,0,6,8,"[(16700, 10), (16850, 9), (16890, 1), (16890, 6), (16910, 4)]","[(16750, 9), (16880, 6), (16880, 5), (16890, 1), (16900, 7)]"
16920,open,2,1,5,9,"[(16700, 10), (16890, 1), (16890, 6), (16910, 4), (16920, 3)]","[(16880, 6), (16880, 5), (16890, 1), (16900, 7), (16920, 10)]"
16930,up,0,0,5,9,"[(16700, 10), (16890, 1), (16890, 6), (16910, 4), (16920, 3), (16930, 7)]","[(16880, 6), (16880, 5), (16890, 1), (16900, 7), (16920, 10)]"
16940,open,1,1,5,10,"[(16890, 1), (16890, 6), (16910, 4), (16920, 3), (16930, 7)]","[(16880, 6), (16880, 5), (16890, 1), (16900, 7), (16940, 8)]"
16950,open,0,1,6,10,"[(16890, 1), (16890, 6), (16910, 4), (16920, 3), (16930, 7)]","[(16880, 6), (16880, 5), (16890, 1), (16900, 7), (16940, 8), (16950, 9)]"
16960,open,0,1,7,10,"[(16890, 1), (16890, 6), (16910, 4), (16920, 3), (16930, 7), (16960, 5), (16960, 2)]","[(16880, 6), (16880, 5), (16890, 1), (16900, 7), (16940, 8), (16950, 9)]"
16970,down,0,0,7,10,"[(16890, 1), (16890, 6), (16910, 4), (16920, 3), (16930, 7), (16960, 5), (16960, 2)]","[(16880, 6), (16880, 5), (16890, 1), (16900, 7), (16940, 8), (16950, 9)]"
16980,open,1,1,7,9,"[(16890, 1), (16890, 6), (16910, 4), (16920, 3), (16930, 7), (16960, 5), (16960, 2)]","[(16880, 6), (16880, 5), (16890, 1), (16900, 7), (16940, 8), (16980, 4)]"
16990,down,0,0,7,9,"[(16890, 1), (16890, 6), (16910, 4), (16920, 3), (16930, 7), (16960, 5), (16960, 2)]","[(16880, 6), (16880, 5), (16890, 1), (16900, 7), (16940, 8), (16980, 4)]"
17000,open,1,0,6,8,"[(16890, 1), (16890, 6), (16910, 4), (16920, 3), (16930, 7), (16960, 5), (16960, 2)]","[(16880, 6), (16880, 5), (16890, 1), (16900, 7), (16980, 4)]"
17010,down,0,0,6,8,"[(16890, 1), (16890, 6), (16910, 4), (16920, 3), (16930, 7), (16960, 5), (16960, 2), (17010, 9)]","[(16880, 6), (16880, 5), (16890, 1), (16900, 7), (16980, 4)]"
17020,open,1,2,7,7,"[(16890, 1), (16890, 6), (16910, 4), (16920, 3), (16960, 5), (16960, 2), (17010, 9)]","[(16880, 6), (16880, 5), (16890, 1), (16980, 4)]"
17030,down,0,0,7,7,"[(16890, 1), (16890, 6), (16910, 4), (16920, 3), (16960, 5), (16960, 2), (17010, 9)]","[(16880, 6), (16880, 5), (16890, 1), (16980, 4)]"
17040,open,1,3,9,6,"[(16890, 1), (16910, 4), (16920, 3), (16960, 5), (16960, 2), (17010, 9)]","[(16880, 5), (16890, 1), (16980, 4), (17040, 8)]"
17050,down,0,0,9,6,"[(16890, 1), (16910, 4), (16920, 3), (16960, 5), (16960, 2), (17010, 9)]","[(16880, 5), (16890, 1), (16980, 4), (17040, 8)]"
17060,open,1,1,9,5,"[(16890, 1), (16910, 4), (16920, 3), (16960, 2), (17010, 9)]","[(16890, 1), (16980, 4), (17040, 8)]"
17070,down,0,0,9,5,"[(16890, 1), (16910, 4), (16920, 3), (16960, 2), (17010, 9)]","[(16890, 1), (16980, 4), (17040, 8)]"
17080,open,1,2,10,4,"[(16890, 1), (16920, 3), (16960, 2), (17010, 9)]","[(16890, 1), (17040, 8)]"
17090,down,0,0,10,4,"[(16890, 1), (16920, 3), (16960, 2), (17010, 9)]","[(16890, 1), (17040, 8)]"
17100,down,0,0,10,3,"[(16890, 1), (16920, 3), (16960, 2), (17010, 9)]","[(16890, 1), (17040, 8)]"
17110,down,0,0,10,2,"[(16890, 1), (16920, 3), (16960, 2), (17010, 9)]","[(16890, 1), (17040, 8)]"
17120,open,9,3,4,1,"[(16920, 3), (16960, 2), (17010, 9)]","[(17040, 8), (17120, 6), (17120, 2)]"
17130,up,0,0,4,1,"[(16920, 3), (16960, 2), (17010, 9), (17130, 10)]","[(17040, 8), (17120, 6), (17120, 2)]"
17140,open,1,2,5,2,"[(16920, 3), (17010, 9), (17130, 10)]","[(17040, 8), (17120, 6), (17140, 1)]"
17150,up,0,0,5,2,"[(16920, 3), (17010, 9), (17130, 10)]","[(17040, 8), (17120, 6), (17140, 1)]"
17160,open,0,1,6,3,"[(17010, 9), (17130, 10)]","[(17040, 8), (17120, 6), (17140, 1)]"
17170,up,0,0,6,3,"[(17010, 9), (17130, 10)]","[(17040, 8), (17120, 6), (17140, 1)]"
17180,up,0,0,6,4,"[(17010, 9), (17130, 10), (17180, 5), (17180, 3)]","[(17040, 8), (17120, 6), (17140, 1)]"
17190,open,0,1,7,5,"[(17010, 9), (17130, 10), (17180, 3)]","[(17040, 8), (17120, 6), (17140, 1)]"
17200,up,0,0,7,5,"[(17010, 9), (17130, 10), (17180, 3), (17200, 6)]","[(17040, 8), (17120, 6), (17140, 1)]"
17210,open,2,1,6,6,"[(17010, 9), (17130, 10), (17180, 3)]","[(17040, 8), (17140, 1), (17210, 10)]"
17220,up,0,0,6,6,"[(17010, 9), (17130, 10), (17180, 3), (17220, 4)]","[(17040, 8), (17140, 1), (17210, 10)]"
17230,up,0,0,6,7,"[(17010, 9), (17130, 10), (17180, 3), (17220, 4)]","[(17040, 8), (17140, 1), (17210, 10)]"
17240,open,2,0,4,8,"[(17010, 9), (17130, 10), (17180, 3), (17220, 4)]","[(17140, 1), (17210, 10)]"
17250,up,0,0,4,8,"[(17010, 9), (17130, 10), (17180, 3), (17220, 4)]","[(17140, 1), (17210, 10)]"
17260,open,0,1,5,9,"[(17130, 10), (17180, 3), (17220, 4)]","[(17140, 1), (17210, 10)]"
17270,down,0,0,5,9,"[(17130, 10), (17180, 3), (17220, 4)]","[(17140, 1), (17210, 10)]"
17280,down,0,0,5,8,"[(17130, 10), (17180, 3), (17220, 4)]","[(17140, 1), (17210, 10)]"
17290,down,0,0,5,7,"[(17130, 10), (17180, 3), (17220, 4)]","[(17140, 1), (17210, 10)]"
17300,down,0,0,5,6,"[(17130, 10), (17180, 3), (17220, 4), (17300, 1)]","[(17140, 1), (17210, 10)]"
17310,down,0,0,5,5,"[(17130, 10), (17180, 3), (17220, 4), (17300, 1)]","[(17140, 1), (17210, 10)]"
17320,open,0,1,6,4,"[(17130, 10), (17180, 3), (17300, 1)]","[(17140, 1), (17210, 10), (17320, 7)]"
17330,down,0,0,6,4,"[(17130, 10), (17180, 3), (17300, 1)]","[(17140, 1), (17210, 10), (17320, 7)]"
17340,open,0,2,8,3,"[(17130, 10), (17300, 1)]","[(17140, 1), (17210, 10), (17320, 7)]"
17350,down,0,0,8,3,"[(17130, 10), (17300, 1)]","[(17140, 1), (17210, 10), (17320, 7)]"
17360,down,0,0,8,2,"[(17130, 10), (17300, 1), (17360, 7), (17360, 9)]","[(17140, 1), (17210, 10), (17320, 7)]"
17370,open,5,1,4,1,"[(17130, 10), (17360, 7), (17360, 9), (17370, 5)]","[(17210, 10), (17320, 7), (17370, 4)]"
17380,open,0,1,5,1,"[(17130, 10), (17360, 7), (17360, 9), (17370, 5)]","[(17210, 10), (17320, 7), (17370, 4), (17380, 9)]"
17390,up,0,0,5,1,"[(17130, 10), (17360, 7), (17360, 9), (17370, 5)]","[(17210, 10), (17320, 7), (17370, 4), (17380, 9)]"
17400,up,0,0,5,2,"[(17130, 10), (17360, 7), (17360, 9), (17370, 5)]","[(17210, 10), (17320, 7), (17370, 4), (17380, 9)]"
17410,up,0,0,5,3,"[(17130, 10), (17360, 7), (17360, 9), (17370, 5), (17410, 4)]","[(17210, 10), (17320, 7), (17370, 4), (17380, 9)]"
17420,open,1,1,5,4,"[(17130, 10), (17360, 7), (17360, 9), (17370, 5)]","[(17210, 10), (17320, 7), (17380, 9), (17420, 1)]"
17430,up,0,0,5,4,"[(17130, 10), (17360, 7), (17360, 9), (17370, 5)]","[(17210, 10), (17320, 7), (17380, 9), (17420, 1)]"
17440,open,0,2,7,5,"[(17130, 10), (17360, 7), (17360, 9)]","[(17210, 10), (17320, 7), (17380, 9), (17420, 1)]"
17450,up,0,0,7,5,"[(17130, 10), (17360, 7), (17360, 9)]","[(17210, 10), (17320, 7), (17380, 9), (17420, 1)]"
17460,up,0,0,7,6,"[(17130, 10), (17360, 7), (17360, 9)]","[(17210, 10), (17320, 7), (17380, 9), (17420, 1)]"
17470,open,2,1,6,7,"[(17130, 10), (17360, 9)]","[(17210, 10), (17380, 9), (17420, 1), (17470, 8)]"
17480,up,0,0,6,7,"[(17130, 10), (17360, 9)]","[(17210, 10), (17380, 9), (17420, 1), (17470, 8)]"
17490,open,1,1,6,8,"[(17130, 10), (17360, 9)]","[(17210, 10), (17380, 9), (17420, 1), (17490, 7)]"
17500,up,0,0,6,8,"[(17130, 10), (17360, 9)]","[(17210, 10), (17380, 9), (17420, 1), (17490, 7)]"
17510,open,1,3,8,9,"[(17130, 10)]","[(17210, 10), (17420, 1), (17490, 7)]"
17520,up,0,0,8,9,"[(17130, 10), (17520, 5), (17520, 6)]","[(17210, 10), (17420, 1), (17490, 7)]"
17530,open,1,1,8,10,"[(17520, 5), (17520, 6)]","[(17420, 1), (17490, 7), (17530, 4)]"
17540,down,0,0,8,10,"[(17520, 5), (17520, 6), (17540, 2)]","[(17420, 1), (17490, 7), (17530, 4)]"
17550,down,0,0,8,9,"[(17520, 5), (17520, 6), (17540, 2)]","[(17420, 1), (17490, 7), (17530, 4)]"
17560,down,0,0,8,8,"[(17520, 5), (17520, 6), (17540, 2)]","[(17420, 1), (17490, 7), (17530, 4)]"
17570,open,2,0,6,7,"[(17520, 5), (17520, 6), (17540, 2)]","[(17420, 1), (17530, 4)]"
17580,down,0,0,6,7,"[(17520, 5), (17520, 6), (17540, 2)]","[(17420, 1), (17530, 4)]"
17590,open,0,1,7,6,"[(17520, 5), (17540, 2)]","[(17420, 1), (17530, 4)]"
17600,down,0,0,7,6,"[(17520, 5), (17540, 2), (17600, 3)]","[(17420, 1), (17530, 4)]"
17610,open,0,1,8,5,"[(17540, 2), (17600, 3)]","[(17420, 1), (17530, 4)]"
17620,down,0,0,8,5,"[(17540, 2), (17600, 3)]","[(17420, 1), (17530, 4)]"
17630,open,1,0,7,4,"[(17540, 2), (17600, 3), (17630, 6)]","[(17420, 1)]"
17640,down,0,0,7,4,"[(17540, 2), (17600, 3), (17630, 6)]","[(17420, 1)]"
17650,open,0,2,9,3,"[(17540, 2), (17630, 6)]","[(17420, 1), (17650, 10)]"
17660,down,0,0,9,3,"[(17540, 2), (17630, 6)]","[(17420, 1), (17650, 10)]"
17670,open,0,1,10,2,"[(17630, 6)]","[(17420, 1), (17650, 10)]"
17680,down,0,0,10,2,"[(17630, 6)]","[(17420, 1), (17650, 10)]"
17690,open,9,0,1,1,"[(17630, 6)]","[(17650, 10)]"
17700,up,0,0,1,1,"[(17630, 6)]","[(17650, 10)]"
17710,up,0,0,1,2,"[(17630, 6)]","[(17650, 10)]"
17720,up,0,0,1,3,"[(17630, 6)]","[(17650, 10)]"
